episode,reward,moving_avg_reward,epsilon,loss,steps
1,18.0,18.0,0.966408278808967,0.0,18
2,19.0,18.5,0.9322381091492229,0.0,37
3,21.0,19.333333333333332,0.895951462132599,0.0,58
4,12.0,17.5,0.8758903236288655,0.3944654677595411,70
5,16.0,17.2,0.8498802145100749,0.1078506640624255,86
6,26.0,18.666666666666668,0.8093493776508969,0.1711116168791285,112
7,20.0,18.857142857142858,0.7795748626738708,0.0972740713506937,132
8,14.0,18.25,0.7594301091746893,0.05629014257075531,146
9,15.0,17.88888888888889,0.7384632808134077,0.06046112179756165,161
10,33.0,19.4,0.6944917261008988,0.04606836162168871,194
11,11.0,18.636363636363637,0.6804677376295034,0.21774059703404253,205
12,12.0,18.083333333333332,0.665516642711083,0.1426334542532762,217
13,54.0,20.846153846153847,0.6025047245596803,0.06255427389879953,271
14,11.0,20.142857142857142,0.5904823516201657,0.05042902837422761,282
15,14.0,19.733333333333334,0.5755587511768302,0.045029565292809694,296
16,18.0,19.625,0.5569751479778411,0.18064333490716913,314
17,37.0,20.647058823529413,0.5208134694080189,0.09649711016666244,351
18,20.0,20.61111111111111,0.5023526092178899,0.10109193231910467,371
19,77.0,23.57894736842105,0.43778923551402654,0.1290970557284626,448
20,28.0,23.8,0.41666989865553006,0.09797018107825092,476
21,26.0,24.2,0.3980903193960515,0.137925766963655,502
22,130.0,29.75,0.3183955927731954,0.15188597050996927,632
23,113.0,34.35,0.26410402276246675,0.15997506673159326,745
24,165.0,42.0,0.20392446338718673,0.1596973903180862,910
25,230.0,52.7,0.1471699963797606,0.18058892488884537,1140
26,157.0,59.25,0.12098453132159756,0.17742377570919265,1297
27,186.0,67.55,0.0989334878201368,0.1833320165751502,1483
28,173.0,75.5,0.08462105367042072,0.20970885288723976,1656
29,177.0,83.6,0.07429965091473588,0.21614339370754057,1833
30,154.0,89.65,0.06785818567951248,0.19911786592746902,1987
31,158.0,97.0,0.0630196790324967,0.2348390724303649,2145
32,160.0,104.4,0.059454227392456004,0.20100121569121257,2305
33,130.0,108.2,0.057289697023500716,0.2538903967155,2435
34,153.0,115.3,0.055368035347994886,0.23525223116773894,2588
35,144.0,121.8,0.054024746729708105,0.27179282362663393,2732
36,176.0,129.7,0.052830524370993,0.23769114867768207,2908
37,166.0,136.15,0.05203086535321802,0.27203344907723814,3074
38,186.0,144.45,0.0513999856472363,0.2120180268426456,3260
39,268.0,154.0,0.05081910908145723,0.27798982866720034,3528
40,136.0,159.4,0.050624041744005574,0.25561636654139663,3664
41,150.0,165.6,0.05046230149442533,0.2935929542283217,3814
42,172.0,167.7,0.05032773890287864,0.26231719614385607,3986
43,154.0,169.75,0.050240860340033,0.2585675480303826,4140
44,136.0,168.3,0.05018350047638168,0.2867724644978914,4276
45,145.0,164.05,0.05013730672110973,0.2555469410622428,4421
46,129.0,162.65,0.050106082518065614,0.27367313092126866,4550
47,152.0,160.95,0.05007827413869515,0.28336912052289237,4702
48,146.0,159.6,0.050058452663957954,0.33089902594188,4848
49,159.0,158.7,0.05004253032128607,0.28306391581588386,5007
50,167.0,159.35,0.05003045399741623,0.31296636357981555,5174
51,155.0,159.2,0.0500223363917098,0.2892258856595764,5329
52,178.0,160.1,0.05001564603082757,0.28018331963809606,5507
53,203.0,163.75,0.05001042510942025,0.26772304581652573,5710
54,159.0,164.05,0.0500075853386837,0.3165235116948965,5869
55,163.0,165.0,0.05000547513681032,0.26411468063429727,6032
56,140.0,163.2,0.05000413801938349,0.2858705869975633,6172
57,168.0,163.3,0.05000295712426376,0.24505690887703427,6340
58,157.0,161.85,0.050002160235543304,0.2524044173591693,6497
59,192.0,158.05,0.05000147140431866,0.2626100015453024,6689
60,191.0,160.8,0.05000100422616875,0.2838397399151786,6880
61,154.0,161.0,0.05000073802119416,0.2906670296056704,7034
62,213.0,163.05,0.05000048201370274,0.255941861081746,7247
63,150.0,162.85,0.050000357084533605,0.21827620199571054,7397
64,168.0,164.45,0.05000025518085845,0.2794906711316712,7565
65,46.0,159.5,0.05000023275177506,0.2871446893145533,7611
66,129.0,159.5,0.050000179822911675,0.337091814712152,7740
67,145.0,159.15,0.05000013455493342,0.2356589591387531,7885
68,135.0,158.6,0.050000102716477035,0.2390624190715176,8020
69,135.0,157.4,0.0500000784116523,0.25168464488039416,8155
70,142.0,156.15,0.05000005902567641,0.21900634595494664,8297
71,137.0,155.25,0.05000004487911504,0.2337107859130432,8434
72,150.0,153.85,0.05000003324726615,0.23015990117564797,8584
73,163.0,151.85,0.050000023998049176,0.280197819392054,8747
74,155.0,151.65,0.050000017601296125,0.22814391222331792,8902
75,164.0,151.7,0.050000012679322824,0.17780141899271346,9066
76,141.0,151.75,0.050000009563679546,0.21867082949318256,9207
77,12.0,143.95,0.05000000933688367,0.09274947472537558,9219
78,149.0,143.55,0.050000006930781264,0.17257917033283401,9368
79,153.0,141.6,0.050000005103734584,0.2107160980234933,9521
80,172.0,140.65,0.05000000361818509,0.2071282085421127,9693
81,148.0,140.35,0.05000000269116058,0.19549525935655912,9841
82,149.0,137.15,0.05000000199765211,0.15856151291538004,9990
83,17.0,130.5,0.0500000019308736,0.10310597060357823,10007
84,149.0,129.55,0.05000000143329006,0.1895068011827917,10156
85,181.0,136.3,0.0500000009979746,0.16304108360010452,10337
86,175.0,138.6,0.050000000703260813,0.16355278435030154,10512
87,23.0,132.5,0.05000000067164359,0.2378732592029416,10535
88,157.0,133.6,0.05000000049064842,0.1947541837610162,10692
89,147.0,134.2,0.050000000365668734,0.13871732994052424,10839
90,204.0,137.3,0.050000000243161986,0.12259090603694466,11043
91,173.0,139.1,0.05000000017204014,0.11955274185542598,11216
92,184.0,140.8,0.05000000011907194,0.17343501189379426,11400
93,161.0,140.7,0.05000000008629122,0.16527902166017835,11561
94,145.0,140.2,0.050000000064568575,0.13995865183272238,11706
95,208.0,142.4,0.05000000004259462,0.1676701004527366,11914
96,193.0,145.0,0.050000000028954564,0.14246679663204545,12107
97,234.0,156.1,0.0500000000181329,0.09059182594681525,12341
98,320.0,164.65,0.05000000000956134,0.11377786549855955,12661
99,233.0,168.65,0.050000000005999815,0.1367677125576164,12894
100,228.0,171.45,0.050000000003802766,0.14680871262476503,13122
101,258.0,176.95,0.05000000000226988,0.15946414551603816,13380
102,500.0,194.5,0.05000000000083504,0.14527063267678023,13880
103,210.0,204.15,0.05000000000054867,0.10663958206950198,14090
104,274.0,210.4,0.05000000000031719,0.141413475485369,14364
105,272.0,214.95,0.050000000000184106,0.1364198575645466,14636
106,261.0,219.25,0.050000000000109235,0.14353245931367078,14897
107,303.0,233.25,0.050000000000059594,0.11098475626396268,15200
108,328.0,241.8,0.05000000000003092,0.14163989814214137,15528
109,500.0,259.45,0.050000000000011376,0.11448813778162002,16028
110,448.0,271.65,0.050000000000004645,0.11450071188405023,16476
111,196.0,272.8,0.05000000000000314,0.13232427241983918,16672
112,208.0,274.0,0.05000000000000207,0.1211380738979922,16880
113,227.0,277.3,0.050000000000001314,0.14009592499551138,17107
114,500.0,295.05,0.05000000000000049,0.12699715745449067,17607
115,203.0,294.8,0.05000000000000032,0.13034947439936434,17810
116,26.0,286.45,0.05000000000000031,0.1528335974480097,17836
117,205.0,285.0,0.050000000000000204,0.14108162941183985,18041
118,500.0,294.0,0.05000000000000008,0.1414270026218146,18541
119,500.0,307.35,0.05000000000000003,0.11095089808665216,19041
120,500.0,320.95,0.05000000000000001,0.13319054657127707,19541
121,406.0,328.35,0.05000000000000001,0.14300573258683671,19947
122,284.0,317.55,0.05,0.14514102456881336,20231
123,297.0,321.9,0.05,0.12270248087706288,20528
124,255.0,320.95,0.05,0.17080068124056447,20783
125,289.0,321.8,0.05,0.11973585285065909,21072
126,270.0,322.25,0.05,0.1739532284680064,21342
127,480.0,331.1,0.05,0.13365663896741656,21822
128,302.0,329.8,0.05,0.12573174317521568,22124
129,500.0,329.8,0.05,0.13480437164381145,22624
130,500.0,332.4,0.05,0.118909870730713,23124
131,500.0,347.6,0.05,0.1270822030995041,23624
132,500.0,362.2,0.05,0.14584903776086866,24124
133,500.0,375.85,0.05,0.1363113209195435,24624
134,500.0,375.85,0.05,0.14770069720596074,25124
135,500.0,390.7,0.05,0.14452816198579968,25624
136,500.0,414.4,0.05,0.1779711581431329,26124
137,500.0,429.15,0.05,0.14197567417938262,26624
138,500.0,429.15,0.05,0.18202946103271098,27124
139,500.0,429.15,0.05,0.15512684871628882,27624
140,500.0,429.15,0.05,0.14500215378310533,28124
141,500.0,433.85,0.05,0.18675619041174651,28624
142,500.0,444.65,0.05,0.18854113796819003,29124
143,500.0,454.8,0.05,0.19274406742304565,29624
144,149.0,449.5,0.05,0.2200230814629053,29773
145,500.0,460.05,0.05,0.17167807774152608,30273
146,391.0,466.1,0.05,0.20274490608459772,30664
147,318.0,458.0,0.05,0.23405777301885328,30982
148,29.0,444.35,0.05,0.07870149965687044,31011
149,52.0,421.95,0.05,0.12121101490293558,31063
150,21.0,398.0,0.05,0.32130519518007833,31084
151,13.0,373.65,0.05,0.26980915013700724,31097
152,14.0,349.35,0.05,0.22675951038088119,31111
153,18.0,325.25,0.05,0.15692742236165536,31129
154,13.0,300.9,0.05,0.014198124265441528,31142
155,43.0,278.05,0.05,0.316379634836732,31185
156,52.0,255.65,0.05,0.41778843948402655,31237
157,19.0,231.6,0.05,0.3559724955182326,31256
158,56.0,209.4,0.05,0.24492764866278907,31312
159,86.0,188.7,0.05,0.21695196107679673,31398
160,110.0,169.2,0.05,0.2553399844349108,31508
161,106.0,149.5,0.05,0.22576770811113264,31614
162,152.0,132.1,0.05,0.24130219365102484,31766
163,116.0,112.9,0.05,0.2480652460924767,31882
164,108.0,110.85,0.05,0.38963652256427816,31990
165,122.0,91.95,0.05,0.3142906081954353,32112
166,123.0,78.55,0.05,0.23994796351355507,32235
167,110.0,68.15,0.05,0.3229959383776242,32345
168,103.0,71.85,0.05,0.302701537117579,32448
169,109.0,74.7,0.05,0.24684970467052328,32557
170,54.0,76.35,0.05,0.29053094724400175,32611
171,104.0,80.9,0.05,0.36814828009273,32715
172,107.0,85.55,0.05,0.35804860935346267,32822
173,104.0,89.85,0.05,0.3482210502709047,32926
174,117.0,95.05,0.05,0.37995749382445443,33043
175,114.0,98.6,0.05,0.3211935321032478,33157
176,109.0,101.45,0.05,0.2937858485608199,33266
177,120.0,106.5,0.05,0.35800545532256367,33386
178,113.0,109.35,0.05,0.3793984379421557,33499
179,92.0,109.65,0.05,0.29330502961681265,33591
180,94.0,108.85,0.05,0.3924947800907366,33685
181,77.0,107.4,0.05,0.3452174325485702,33762
182,88.0,104.2,0.05,0.41277129435911775,33850
183,80.0,102.4,0.05,0.26647311507258564,33930
184,91.0,101.55,0.05,0.31867813324084976,34021
185,77.0,99.3,0.05,0.4547978023720252,34098
186,94.0,97.85,0.05,0.3837078609801036,34192
187,94.0,97.05,0.05,0.362938118533806,34286
188,109.0,97.35,0.05,0.32971460737903185,34395
189,108.0,97.3,0.05,0.3987765551234285,34503
190,142.0,101.7,0.05,0.44117123355538074,34645
191,120.0,102.5,0.05,0.32405126877129076,34765
192,109.0,102.6,0.05,0.24697784812044388,34874
193,119.0,103.35,0.05,0.4376483967903407,34993
194,128.0,103.9,0.05,0.2952319164687651,35121
195,85.0,102.45,0.05,0.24711652551503743,35206
196,15.0,97.75,0.05,0.5012061504026254,35221
197,15.0,92.5,0.05,0.14902996166298788,35236
198,14.0,87.55,0.05,0.17730198660865426,35250
199,16.0,83.75,0.05,0.03505106922239065,35266
200,14.0,79.75,0.05,0.23162971397063561,35280
201,13.0,76.55,0.05,0.5565961547769033,35293
202,12.0,72.75,0.05,0.34280771886308986,35305
203,16.0,69.55,0.05,0.14662932965438813,35321
204,13.0,65.65,0.05,0.02932993322610855,35334
205,12.0,62.4,0.05,0.3798389711106817,35346
206,15.0,58.45,0.05,0.3920559241125981,35361
207,11.0,54.3,0.05,0.37523751079358836,35372
208,15.0,49.6,0.05,0.6179968039194743,35387
209,14.0,44.9,0.05,0.038720948222492425,35401
210,19.0,38.75,0.05,0.5378969431315598,35420
211,15.0,33.5,0.05,0.755948768183589,35435
212,12.0,28.65,0.05,0.8996104883650938,35447
213,23.0,23.85,0.05,0.08515690404759801,35470
214,24.0,18.65,0.05,0.44195361687646556,35494
215,25.0,15.65,0.05,0.4561521286144853,35519
216,20.0,15.9,0.05,0.6254371218848973,35539
217,18.0,16.05,0.05,0.6016135818014542,35557
218,26.0,16.65,0.05,0.45458906795829535,35583
219,17.0,16.7,0.05,0.35751943761373267,35600
220,13.0,16.65,0.05,0.6114668164115685,35613
221,21.0,17.05,0.05,0.4116713700017759,35634
222,16.0,17.25,0.05,0.4777818690636195,35650
223,18.0,17.35,0.05,0.4840896539907489,35668
224,13.0,17.35,0.05,0.1845688444490616,35681
225,15.0,17.5,0.05,0.45247320060928664,35696
226,12.0,17.35,0.05,0.5097974320718398,35708
227,23.0,17.95,0.05,0.4445824512159047,35731
228,17.0,18.05,0.05,0.4546979776419261,35748
229,18.0,18.25,0.05,0.06037674259601368,35766
230,17.0,18.15,0.05,0.28918013831271844,35783
231,17.0,18.25,0.05,0.5482323036036071,35800
232,17.0,18.5,0.05,0.7949314459281809,35817
233,17.0,18.2,0.05,0.4078485369682312,35834
234,16.0,17.8,0.05,0.7756124070147052,35850
235,14.0,17.25,0.05,0.9365055640893323,35864
236,16.0,17.05,0.05,0.16012687789043412,35880
237,16.0,16.95,0.05,0.401570210698992,35896
238,16.0,16.45,0.05,0.37415892258286476,35912
239,16.0,16.4,0.05,0.8318451041122898,35928
240,28.0,17.15,0.05,0.5523891552750554,35956
241,17.0,16.95,0.05,0.6022712895098854,35973
242,15.0,16.9,0.05,0.3821208386371533,35988
243,14.0,16.7,0.05,0.5090082774737051,36002
244,12.0,16.65,0.05,0.9275780552998185,36014
245,16.0,16.7,0.05,0.5833088651997969,36030
246,12.0,16.7,0.05,0.5117503898218274,36042
247,13.0,16.2,0.05,0.8675701876099293,36055
248,11.0,15.9,0.05,0.6538478897207163,36066
249,14.0,15.7,0.05,0.15822299549888288,36080
250,16.0,15.65,0.05,0.6637581165414304,36096
251,11.0,15.35,0.05,0.4018056472255425,36107
252,15.0,15.25,0.05,0.40400004349648955,36122
253,18.0,15.3,0.05,0.5443330463021994,36140
254,14.0,15.2,0.05,0.6607542196288705,36154
255,14.0,15.2,0.05,0.6199778129479715,36168
256,15.0,15.15,0.05,0.5066918950527907,36183
257,13.0,15.0,0.05,0.6445498629831351,36196
258,18.0,15.1,0.05,0.1279929865979486,36214
259,16.0,15.1,0.05,0.40055525687057525,36230
260,15.0,14.45,0.05,0.26526168423394364,36245
261,13.0,14.25,0.05,1.1519488235935569,36258
262,15.0,14.25,0.05,0.6920461172858874,36273
263,11.0,14.1,0.05,0.039279114454984665,36284
264,12.0,14.1,0.05,0.6390972739706436,36296
265,14.0,14.0,0.05,0.5280320237257651,36310
266,14.0,14.1,0.05,0.38923907107008354,36324
267,15.0,14.2,0.05,0.6181886571769913,36339
268,13.0,14.3,0.05,0.6649729388121229,36352
269,11.0,14.15,0.05,0.7672977588901465,36363
270,14.0,14.05,0.05,0.6639742707567555,36377
271,10.0,14.0,0.05,0.798148035351187,36387
272,14.0,13.95,0.05,0.16301928833127022,36401
273,14.0,13.75,0.05,0.295732786213713,36415
274,13.0,13.7,0.05,0.46307328357719457,36428
275,12.0,13.6,0.05,0.46769077284261584,36440
276,13.0,13.5,0.05,0.4334999044927267,36453
277,14.0,13.55,0.05,0.9405564313222256,36467
278,13.0,13.3,0.05,0.4409708268940449,36480
279,20.0,13.5,0.05,0.6592165170237422,36500
280,12.0,13.35,0.05,0.6337687899358571,36512
281,13.0,13.35,0.05,0.3092326963177094,36525
282,12.0,13.2,0.05,0.4891851811359326,36537
283,15.0,13.4,0.05,0.4000974208116531,36552
284,11.0,13.35,0.05,0.04149869787083431,36563
285,14.0,13.35,0.05,0.5340607678517699,36577
286,14.0,13.35,0.05,0.15028962456355138,36591
287,15.0,13.35,0.05,0.824850640570124,36606
288,13.0,13.35,0.05,0.6523827870304768,36619
289,12.0,13.4,0.05,0.7561602189671248,36631
290,15.0,13.45,0.05,0.6976976760973533,36646
291,16.0,13.75,0.05,0.6803564768051729,36662
292,19.0,14.0,0.05,0.7215909736329004,36681
293,15.0,14.05,0.05,0.9741563161835074,36696
294,14.0,14.1,0.05,0.702029333183808,36710
295,17.0,14.35,0.05,0.9546517262454418,36727
296,11.0,14.25,0.05,0.5440193018452688,36738
297,95.0,18.3,0.05,0.6081743895223266,36833
298,14.0,18.35,0.05,0.9241274259319263,36847
299,101.0,22.4,0.05,0.5890039716210991,36948
300,106.0,27.1,0.05,0.6216348444357654,37054
